Simulation Run,Day,Agent Type,Satisfaction,Rejected Received Exchanges,Accepted Received Exchanges,Rejected Requested Exchanges,Accepted Requested Exchanges,Social Capital Exchanges,No Social Capital Exchanges,Unspent Social Capital
4,201,1,0.75,15,1,5,1,0,1,37
4,201,2,1.0,0,2,1,3,1,1,72
4,201,2,1.0,0,2,1,3,1,1,51
4,201,2,0.75,6,4,5,2,3,1,56
4,201,2,0.75,9,10,4,2,9,1,74
4,201,2,0.5,25,2,3,1,2,0,67
4,201,2,1.0,0,1,0,2,0,1,50
4,201,2,0.75,0,1,5,2,1,0,59
4,201,2,1.0,5,1,1,3,1,0,53
4,201,2,1.0,1,2,4,2,1,1,63
4,201,2,0.5,4,1,6,2,1,0,58
4,201,2,1.0,1,1,0,2,0,1,80
4,201,2,1.0,1,2,6,3,1,1,72
4,201,2,0.75,2,5,1,1,3,2,67
4,201,2,0.75,5,3,4,2,3,0,45
4,201,2,1.0,1,3,0,3,3,0,48
4,201,2,1.0,1,1,11,3,1,0,73
4,201,2,1.0,0,1,3,2,1,0,69
4,201,2,0.75,5,2,9,3,2,0,69
4,201,2,0.75,6,4,5,2,3,1,64
4,201,2,1.0,0,0,0,3,0,0,45
4,201,2,1.0,5,1,5,4,1,0,73
4,201,2,0.5,8,3,8,1,3,0,81
4,201,2,1.0,0,1,1,2,1,0,75
4,201,2,1.0,5,2,1,3,1,1,73
4,201,2,0.25,4,7,0,0,7,0,57
4,201,2,1.0,2,0,3,3,0,0,89
4,201,2,1.0,0,1,0,2,0,1,62
4,201,2,0.5,4,5,14,0,4,1,45
4,201,2,0.5,5,4,10,2,4,0,55
4,201,2,1.0,3,0,3,3,0,0,47
4,201,2,1.0,1,1,4,3,1,0,49
4,201,2,1.0,1,2,0,3,2,0,68
4,201,2,0.75,4,4,5,1,2,2,59
4,201,2,0.5,7,3,8,1,3,0,69
4,201,2,0.25,5,4,9,0,4,0,55
4,201,2,0.75,1,3,9,2,3,0,54
4,201,2,0.75,2,1,0,2,1,0,59
4,201,2,0.5,9,0,3,1,0,0,56
4,201,2,0.5,20,3,8,1,2,1,29
4,201,2,1.0,3,2,3,4,2,0,50
4,201,2,0.75,2,5,1,2,5,0,79
4,201,2,1.0,1,1,6,3,0,1,49
4,201,1,0.75,3,1,14,2,0,1,35
4,201,2,0.75,6,3,2,2,3,0,43
4,201,2,1.0,2,3,2,3,3,0,55
4,201,2,1.0,2,2,0,2,1,1,39
4,202,2,0.25,6,1,20,1,1,0,74
4,202,2,1.0,2,0,3,3,0,0,54
4,202,1,0.75,11,2,0,1,0,2,26
4,202,2,1.0,6,2,2,2,0,2,57
4,202,2,1.0,2,3,2,4,3,0,69
4,202,2,1.0,0,3,0,2,2,1,63
4,202,2,1.0,4,3,5,3,2,1,96
4,202,2,1.0,5,1,7,3,0,1,48
4,202,2,0.5,6,4,20,1,3,1,75
4,202,1,1.0,0,0,1,3,0,0,58
4,202,2,0.75,1,2,16,1,2,0,28
4,202,2,1.0,0,1,2,3,1,0,78
4,202,1,1.0,0,1,1,3,0,1,35
4,202,2,0.5,6,3,6,1,2,1,55
4,202,2,0.75,1,1,11,2,0,1,54
4,202,2,1.0,6,2,4,2,1,1,69
4,202,2,1.0,3,3,4,3,2,1,44
4,202,2,0.5,12,5,18,1,5,0,76
4,202,2,0.5,31,5,2,2,5,0,62
4,202,1,1.0,1,0,1,3,0,0,15
4,202,2,0.75,2,2,7,3,2,0,51
4,202,2,1.0,1,2,2,2,1,1,63
4,202,2,1.0,1,1,1,3,1,0,59
4,202,2,0.75,3,3,3,2,3,0,73
4,202,2,0.5,12,2,16,2,2,0,73
4,202,2,0.5,11,5,4,1,5,0,76
4,202,2,1.0,5,3,1,3,2,1,58
4,202,2,0.75,1,1,9,2,1,0,46
4,202,2,0.75,4,2,7,3,2,0,67
4,202,2,0.5,29,2,13,1,1,1,61
4,202,2,0.5,2,2,20,1,2,0,46
4,202,2,0.75,2,3,1,2,2,1,91
4,202,1,0.75,28,1,4,2,0,1,36
4,202,2,1.0,0,0,0,2,0,0,75
4,202,2,1.0,3,1,0,4,1,0,61
4,202,2,1.0,0,2,0,1,0,2,72
4,202,2,0.5,17,3,11,0,2,1,60
4,202,2,1.0,2,0,3,3,0,0,27
4,202,2,0.75,4,4,1,3,4,0,79
4,202,2,1.0,2,1,2,3,1,0,48
4,202,2,1.0,0,0,0,2,0,0,75
4,202,2,0.75,3,0,2,2,0,0,60
4,202,2,1.0,0,0,0,3,0,0,57
4,202,2,0.5,26,5,5,1,4,1,45
4,202,2,1.0,0,3,3,3,3,0,83
4,202,2,1.0,0,0,1,3,0,0,68
4,202,2,0.5,29,4,1,1,3,1,60
4,202,2,1.0,1,3,1,2,1,2,55
4,202,2,1.0,8,3,5,3,2,1,61
4,202,2,1.0,3,1,0,2,1,0,62
4,202,2,0.75,7,4,4,1,3,1,53
4,202,2,0.5,32,6,4,0,4,2,62
4,202,2,1.0,0,2,4,2,1,1,49
4,202,2,1.0,2,3,2,4,3,0,74
4,202,2,1.0,1,1,0,3,0,1,82
4,202,2,0.75,6,8,4,2,7,1,78
4,202,2,0.75,8,3,15,2,3,0,47
4,202,2,1.0,0,1,3,3,1,0,56
4,202,2,0.75,17,2,16,1,2,0,59
4,202,2,1.0,1,7,2,2,5,2,65
4,202,2,1.0,1,1,5,3,0,1,79
4,202,2,0.75,2,7,7,3,7,0,75
4,202,2,1.0,0,2,0,3,1,1,62
4,202,2,0.75,2,4,4,3,4,0,82
4,202,2,1.0,0,1,1,3,1,0,65
4,202,2,1.0,2,0,5,4,0,0,69
4,202,2,0.75,9,3,6,2,2,1,56
4,202,2,1.0,0,1,3,2,1,0,68
4,202,2,0.75,2,4,10,2,3,1,68
4,202,2,1.0,2,0,3,3,0,0,68
4,202,2,1.0,0,1,5,3,1,0,74
4,202,2,1.0,0,0,1,3,0,0,75
4,202,2,0.75,1,1,3,1,0,1,67
4,202,1,1.0,9,1,1,3,0,1,38
4,202,2,0.75,7,5,21,2,4,1,42
4,202,2,0.75,12,2,2,1,0,2,47
4,202,2,1.0,5,3,4,2,2,1,52
4,202,2,0.75,7,3,13,2,2,1,49
4,202,2,0.5,2,1,7,2,1,0,51
4,202,2,1.0,2,3,4,4,3,0,69
4,202,2,1.0,2,1,1,3,1,0,49
4,202,2,1.0,1,1,3,2,0,1,42
4,202,2,1.0,0,0,0,2,0,0,81
4,202,2,0.75,1,3,5,2,3,0,47
4,202,2,1.0,0,1,1,3,1,0,67
4,202,2,0.5,2,3,17,0,2,1,77
4,202,2,0.75,4,2,8,3,2,0,51
4,202,2,0.5,3,6,3,1,6,0,84
4,202,1,0.75,8,2,15,1,0,2,36
4,202,2,0.75,20,2,1,2,2,0,57
4,202,2,1.0,2,3,6,3,2,1,83
4,202,2,1.0,1,1,0,1,0,1,45
4,202,2,0.75,1,1,2,2,0,1,65
4,202,2,1.0,3,1,4,3,1,0,52
4,202,2,0.75,7,1,12,2,1,0,56
4,202,2,0.75,3,3,14,2,2,1,51
4,203,2,0.5,8,8,8,1,7,1,57
4,203,2,0.75,11,4,5,2,3,1,53
4,203,2,1.0,1,4,3,2,3,1,53
4,203,2,1.0,4,3,4,3,2,1,52
4,203,2,1.0,0,0,1,3,0,0,63
4,203,2,1.0,2,2,2,2,1,1,70
4,203,2,1.0,3,0,4,2,0,0,66
4,203,2,0.75,3,4,0,2,3,1,78
4,203,1,0.75,4,0,16,2,0,0,35
4,203,2,0.75,4,0,6,3,0,0,58
4,203,2,0.75,22,3,5,1,2,1,60
4,203,2,1.0,6,3,2,4,3,0,56
4,203,2,0.75,5,2,8,2,2,0,64
4,203,2,1.0,1,2,4,4,2,0,45
4,203,2,1.0,1,2,1,2,1,1,69
4,203,2,0.75,10,4,0,2,3,1,55
4,203,2,1.0,3,5,2,3,4,1,99
4,203,2,0.5,0,2,27,0,1,1,80
4,203,2,0.75,23,3,8,2,2,1,65
4,203,2,1.0,0,1,1,3,1,0,74
4,203,1,0.5,26,0,8,1,0,0,14
4,203,2,1.0,0,1,2,4,1,0,60
4,203,2,1.0,1,0,2,3,0,0,80
4,203,2,1.0,0,0,3,3,0,0,59
4,203,2,0.75,3,3,2,3,3,0,69
4,203,2,1.0,5,1,3,3,1,0,55
4,203,2,1.0,1,4,4,3,3,1,68
4,203,2,1.0,2,1,15,1,0,1,65
4,203,2,1.0,0,0,0,2,0,0,56
4,203,2,1.0,2,1,1,3,1,0,81
4,203,2,1.0,2,3,2,1,0,3,69
4,203,2,1.0,0,2,1,2,1,1,69
4,203,2,0.5,7,5,13,0,3,2,32
4,203,2,0.5,11,2,11,0,2,0,49
4,203,2,1.0,6,1,2,3,1,0,52
4,203,2,1.0,2,0,1,3,0,0,88
4,203,2,1.0,0,1,0,3,1,0,50
4,203,2,0.75,4,2,5,1,1,1,44
4,203,2,1.0,0,0,2,2,0,0,66
4,203,2,1.0,1,1,0,4,1,0,56
4,203,2,0.75,5,4,5,3,4,0,49
4,203,2,1.0,0,2,5,4,2,0,42
4,203,2,1.0,1,2,1,4,2,0,72
4,203,2,0.75,9,8,2,3,8,0,82
4,203,2,1.0,2,0,0,3,0,0,56
4,203,1,1.0,1,2,4,1,0,2,28
4,203,2,1.0,0,2,2,3,1,1,73
4,203,2,1.0,2,4,2,3,4,0,80
4,203,2,0.75,2,1,10,2,1,0,53
4,203,2,1.0,4,2,2,3,1,1,61
4,203,2,1.0,0,2,3,2,1,1,46
4,203,2,0.75,3,4,3,2,4,0,65
4,203,2,1.0,1,3,1,3,2,1,49
4,203,2,1.0,3,5,3,3,4,1,51
4,203,2,1.0,0,1,2,3,1,0,60
4,203,2,0.75,1,2,10,2,2,0,61
4,203,2,1.0,2,0,1,4,0,0,70
4,203,2,0.75,12,3,9,3,3,0,82
4,203,2,1.0,0,1,2,2,1,0,56
4,203,2,1.0,0,2,1,3,1,1,59
4,203,1,0.25,29,0,11,0,0,0,38
4,203,2,1.0,7,3,3,3,2,1,77
4,203,2,1.0,3,0,1,3,0,0,80
4,203,2,0.5,3,2,10,2,2,0,79
4,203,2,0.75,0,4,20,1,3,1,60
4,203,2,1.0,2,2,2,2,0,2,53
4,203,2,0.75,20,3,8,2,3,0,57
4,203,2,1.0,2,4,2,2,3,1,51
4,203,2,0.75,3,1,1,3,1,0,66
4,203,1,0.75,10,2,2,0,0,2,38
4,203,2,0.75,14,2,10,1,0,2,73
4,203,1,0.75,30,0,3,2,0,0,57
4,203,2,0.75,10,5,11,2,4,1,78
4,203,2,1.0,0,1,2,2,0,1,50
4,203,2,0.5,4,2,9,0,1,1,86
4,203,2,0.5,9,1,12,2,1,0,75
4,203,2,1.0,1,0,0,3,0,0,58
4,203,2,0.5,13,7,5,1,6,1,35
4,203,2,0.5,16,1,5,2,1,0,44
4,203,2,1.0,2,2,2,4,2,0,82
4,203,1,1.0,2,0,3,2,0,0,35
4,203,2,1.0,1,2,1,4,2,0,67
4,203,2,1.0,1,0,1,4,0,0,44
4,203,2,0.75,4,3,16,1,1,2,44
4,203,2,0.75,2,6,9,1,5,1,60
4,203,2,1.0,1,1,4,4,1,0,69
4,203,2,0.75,1,8,6,3,8,0,65
4,203,2,1.0,0,1,1,2,1,0,56
4,203,2,0.5,4,6,17,1,5,1,55
4,203,2,0.75,8,3,17,2,3,0,79
4,203,2,1.0,0,2,0,2,1,1,69
4,203,2,0.75,1,3,1,0,2,1,77
4,203,2,0.75,14,4,6,2,4,0,67
4,203,2,1.0,0,2,1,3,2,0,75
4,203,2,1.0,0,2,1,3,2,0,74
4,203,2,0.75,11,4,5,2,3,1,47
4,204,2,1.0,0,0,2,4,0,0,70
4,204,2,0.75,2,7,0,2,6,1,51
4,204,2,1.0,4,4,5,2,2,2,56
4,204,2,1.0,3,3,5,3,3,0,67
4,204,2,0.75,3,3,1,2,2,1,81
4,204,2,0.5,13,6,6,1,5,1,86
4,204,2,0.75,8,4,5,2,4,0,55
4,204,2,0.5,4,2,5,1,2,0,56
4,204,2,1.0,0,0,3,4,0,0,66
4,204,2,0.75,9,3,2,2,3,0,58
4,204,2,0.75,1,5,6,1,4,1,36
4,204,2,0.75,10,6,7,2,5,1,92
4,204,2,1.0,0,5,4,3,4,1,58
4,204,1,0.5,9,1,20,1,0,1,14
4,204,2,0.5,7,4,4,2,4,0,46
4,204,2,0.5,28,4,1,2,4,0,82
4,204,2,0.75,6,6,10,1,4,2,49
4,204,2,0.5,10,4,7,2,4,0,84
4,204,2,0.75,4,2,3,2,2,0,68
4,204,2,0.5,6,4,1,1,3,1,58
4,204,2,0.75,3,6,6,3,6,0,85
4,204,2,1.0,4,1,0,4,1,0,48
4,204,2,1.0,4,2,7,3,2,0,48
4,204,2,0.75,1,1,7,2,0,1,68
4,204,2,1.0,1,0,3,3,0,0,55
4,204,2,1.0,0,1,2,3,1,0,41
4,204,2,1.0,1,0,1,3,0,0,68
4,204,2,0.5,9,2,17,1,2,0,60
4,204,2,1.0,3,3,0,2,1,2,46
4,204,2,0.5,4,3,1,2,3,0,61
4,204,2,0.75,2,2,4,2,1,1,57
4,204,1,1.0,16,0,2,4,0,0,32
4,204,2,1.0,1,0,2,2,0,0,75
4,204,2,1.0,5,0,2,3,0,0,46
4,204,2,0.75,6,8,2,2,7,1,53
4,204,2,1.0,3,3,6,1,1,2,54
4,204,2,0.75,6,3,12,2,2,1,66
4,204,2,1.0,1,0,2,3,0,0,57
4,204,2,0.5,4,3,3,1,2,1,79
4,204,2,1.0,1,1,2,2,0,1,65
4,204,2,0.75,27,2,5,2,1,1,60
4,204,2,1.0,2,0,1,3,0,0,48
4,204,2,1.0,4,3,2,3,2,1,80
4,204,2,1.0,1,1,3,3,1,0,68
4,204,2,1.0,2,1,2,3,1,0,60
4,204,2,1.0,0,0,3,2,0,0,70
4,204,2,0.75,1,4,6,1,2,2,58
4,204,2,0.75,3,1,6,3,1,0,57
4,204,2,1.0,1,2,1,4,2,0,73
4,204,2,1.0,0,0,0,1,0,0,73
4,204,1,1.0,0,0,2,4,0,0,55
4,204,2,0.5,3,5,4,1,5,0,52
4,204,2,1.0,6,5,3,3,4,1,63
4,204,2,1.0,4,5,1,3,4,1,69
4,204,2,1.0,1,1,0,2,0,1,69
4,204,2,0.75,6,1,8,3,1,0,72
4,204,2,1.0,1,4,5,3,4,0,53
4,204,2,1.0,2,0,0,4,0,0,62
4,204,2,0.75,6,3,18,1,2,1,58
4,204,2,1.0,0,1,0,3,1,0,74
4,204,2,0.75,8,3,3,1,2,1,58
4,204,2,1.0,0,1,0,2,1,0,37
4,204,2,1.0,0,1,0,2,1,0,71
4,204,2,0.75,4,2,2,2,2,0,60
4,204,2,1.0,2,3,5,3,2,1,80
4,204,2,1.0,0,3,1,4,3,0,78
4,204,2,1.0,2,0,8,4,0,0,50
4,204,2,1.0,7,5,1,2,3,2,62
4,204,2,1.0,1,1,1,3,1,0,57
4,204,2,0.75,1,0,7,3,0,0,96
4,204,2,1.0,1,0,2,2,0,0,61
4,204,2,0.75,11,3,2,3,3,0,79
4,204,2,0.75,5,0,13,2,0,0,78
4,204,2,1.0,1,2,1,3,1,1,73
4,204,2,0.5,5,4,1,1,3,1,55
4,204,2,1.0,0,1,2,1,0,1,45
4,204,1,0.75,7,1,31,1,0,1,38
4,204,2,1.0,7,2,6,3,1,1,49
4,204,2,1.0,0,4,3,2,2,2,71
4,204,1,1.0,4,0,6,4,0,0,33
4,204,2,0.75,10,2,5,3,2,0,85
4,204,2,1.0,4,6,7,2,4,2,70
4,204,2,0.75,5,3,1,3,3,0,67
4,204,2,0.5,9,5,13,2,5,0,69
4,204,1,0.5,18,0,20,2,0,0,27
4,204,2,1.0,2,3,6,3,3,0,66
4,204,2,1.0,0,1,5,4,1,0,76
4,204,2,1.0,0,1,1,2,0,1,65
4,204,2,0.75,7,4,2,2,4,0,53
4,204,2,0.75,4,2,5,3,2,0,60
4,204,2,0.75,6,2,6,2,1,1,69
4,204,2,1.0,16,4,6,2,2,2,45
4,204,2,1.0,2,2,5,4,2,0,53
4,204,2,1.0,0,3,0,3,3,0,82
4,204,2,0.5,21,2,9,2,2,0,36
4,204,2,0.75,2,2,10,2,1,1,56
4,205,1,1.0,0,0,1,2,0,0,37
4,205,2,0.75,4,2,1,2,1,1,59
4,205,2,1.0,2,1,3,3,0,1,74
4,205,2,0.75,3,4,6,2,4,0,50
4,205,2,1.0,3,1,1,4,1,0,67
4,205,2,0.75,5,3,6,2,3,0,42
4,205,2,1.0,5,5,5,0,2,3,39
4,205,2,1.0,2,2,0,2,1,1,56
4,205,2,1.0,0,0,0,1,0,0,57
4,205,2,0.75,20,2,3,3,2,0,55
4,205,2,0.75,5,4,3,2,3,1,69
4,205,2,0.75,1,3,4,2,3,0,74
4,205,2,1.0,3,1,2,2,0,1,91
4,205,2,0.75,3,3,17,3,3,0,76
4,205,2,0.75,4,3,5,2,2,1,60
4,205,2,1.0,1,1,1,3,1,0,70
4,205,2,0.75,2,1,4,2,1,0,80
4,205,2,1.0,0,2,2,3,1,1,84
4,205,2,0.75,9,0,6,2,0,0,65
4,205,2,0.75,5,3,14,2,3,0,63
4,205,2,1.0,5,0,3,2,0,0,94
4,205,2,0.75,7,3,5,3,3,0,55
4,205,2,1.0,1,0,1,4,0,0,49
4,205,2,1.0,2,4,7,3,4,0,48
4,205,2,1.0,2,3,1,1,1,2,75
4,205,2,1.0,0,1,0,2,0,1,56
4,205,2,1.0,1,0,1,3,0,0,51
4,205,2,0.75,1,2,1,3,2,0,69
4,205,2,1.0,0,2,1,3,1,1,47
4,205,2,1.0,1,1,9,3,1,0,56
4,205,2,1.0,1,1,1,3,0,1,48
4,205,2,1.0,1,1,1,3,1,0,55
4,205,2,1.0,0,0,0,2,0,0,61
4,205,2,0.5,9,4,2,0,4,0,83
4,205,1,1.0,10,3,7,1,0,3,16
4,205,2,0.25,9,5,14,1,5,0,55
4,205,2,0.5,3,4,1,1,4,0,71
4,205,2,1.0,1,1,1,4,1,0,58
4,205,2,1.0,0,1,2,3,1,0,78
4,205,2,1.0,3,0,9,2,0,0,54
4,205,2,1.0,0,1,0,3,1,0,69
4,205,2,0.75,0,4,3,1,3,1,59
4,205,2,0.75,1,2,3,2,1,1,52
4,205,2,1.0,3,6,6,2,6,0,70
4,205,2,0.75,0,1,2,2,1,0,77
4,205,2,0.75,3,4,2,2,4,0,60
4,205,2,1.0,4,3,4,3,3,0,47
4,205,2,0.5,2,4,6,2,4,0,69
4,205,2,1.0,0,1,5,3,0,1,69
4,205,2,1.0,5,1,0,3,1,0,83
4,205,2,0.5,12,3,4,1,3,0,62
4,205,2,1.0,1,3,2,2,2,1,74
4,205,2,0.75,3,4,8,2,3,1,56
4,205,2,0.75,2,3,2,2,3,0,70
4,205,2,0.75,1,0,9,2,0,0,64
4,205,2,0.75,8,8,5,2,7,1,92
4,205,2,1.0,0,0,0,2,0,0,44
4,205,2,1.0,0,1,1,2,1,0,62
4,205,2,0.75,2,5,6,3,5,0,87
4,205,2,1.0,1,2,0,3,1,1,60
4,205,2,0.5,10,7,10,1,6,1,78
4,205,2,1.0,0,1,4,3,0,1,77
4,205,2,0.75,4,2,12,2,2,0,37
4,205,2,1.0,1,1,0,3,1,0,64
4,205,2,0.75,4,5,1,3,5,0,50
4,205,2,0.75,1,4,5,2,4,0,50
4,205,2,1.0,3,2,2,1,1,1,68
4,205,2,1.0,2,0,3,3,0,0,79
4,205,2,0.75,5,2,3,2,2,0,49
4,205,2,1.0,1,1,4,2,1,0,57
4,205,2,0.75,1,3,4,3,3,0,66
4,205,2,1.0,1,1,5,2,0,1,59
4,205,2,0.75,10,0,6,3,0,0,43
4,205,2,0.75,14,2,2,2,1,1,80
4,205,2,1.0,2,3,0,1,0,3,60
4,205,1,1.0,5,0,2,4,0,0,51
4,205,2,0.75,4,4,5,2,3,1,73
4,205,2,0.75,4,2,3,3,2,0,53
4,205,2,1.0,3,4,5,2,4,0,70
4,205,1,0.5,26,1,7,1,0,1,28
4,205,2,0.75,3,6,2,3,6,0,84
4,205,2,1.0,5,3,3,3,3,0,59
4,205,2,1.0,1,1,5,2,1,0,67
4,205,2,0.5,16,2,11,2,2,0,37
4,205,2,0.75,7,2,6,3,2,0,48
4,205,1,1.0,4,0,4,3,0,0,31
4,205,2,1.0,13,2,1,2,1,1,58
4,205,2,0.5,9,3,4,2,3,0,63
4,205,2,0.5,3,7,5,1,6,1,74
4,205,2,0.25,10,4,5,0,3,1,56
4,205,2,0.75,1,3,10,2,3,0,71
4,205,2,1.0,1,4,2,3,3,1,83
4,205,2,1.0,2,2,6,3,1,1,54
4,205,2,1.0,2,1,0,4,1,0,73
4,205,1,1.0,5,0,3,3,0,0,31
4,205,2,0.75,6,1,2,3,1,0,53
4,206,2,1.0,1,1,1,3,1,0,47
4,206,2,0.75,5,6,12,2,5,1,77
4,206,1,0.75,23,0,14,2,0,0,16
4,206,2,0.75,6,3,4,3,3,0,70
4,206,2,0.75,6,4,12,2,3,1,59
4,206,2,0.5,18,4,15,1,4,0,50
4,206,2,0.75,7,2,3,2,1,1,75
4,206,2,1.0,2,5,2,2,4,1,72
4,206,2,1.0,4,5,1,4,5,0,69
4,206,2,0.5,12,2,9,1,2,0,51
4,206,2,0.5,25,1,8,0,0,1,60
4,206,2,1.0,1,1,0,3,0,1,58
4,206,2,1.0,0,3,1,4,3,0,68
4,206,2,1.0,1,2,2,2,1,1,75
4,206,1,1.0,4,0,3,3,0,0,28
4,206,2,1.0,0,2,0,3,2,0,83
4,206,2,1.0,3,2,6,3,2,0,36
4,206,2,1.0,3,1,5,3,1,0,55
4,206,2,1.0,0,1,1,3,1,0,83
4,206,2,1.0,0,1,1,2,0,1,83
4,206,2,1.0,0,2,2,2,0,2,56
4,206,2,0.5,4,3,14,0,2,1,54
4,206,2,1.0,1,2,2,1,1,1,38
4,206,2,0.75,2,3,18,2,3,0,60
4,206,2,1.0,4,2,0,3,1,1,67
4,206,2,0.75,3,6,8,0,3,3,77
4,206,2,0.75,7,2,9,2,2,0,61
4,206,2,0.75,16,2,10,3,2,0,44
4,206,2,0.75,2,1,8,2,1,0,49
4,206,2,1.0,0,1,1,2,0,1,50
4,206,2,1.0,1,1,4,3,0,1,71
4,206,2,1.0,1,3,4,3,2,1,61
4,206,2,1.0,9,2,2,4,2,0,59
4,206,2,1.0,0,1,3,2,0,1,48
4,206,2,1.0,1,0,3,4,0,0,68
4,206,2,1.0,0,3,5,2,2,1,92
4,206,2,0.75,15,1,1,3,1,0,79
4,206,2,1.0,2,1,2,4,1,0,39
4,206,2,0.75,0,6,8,1,5,1,59
4,206,2,1.0,3,1,17,2,1,0,60
4,206,1,0.5,13,1,5,1,0,1,32
4,206,2,1.0,0,0,2,3,0,0,84
4,206,2,1.0,2,3,5,1,3,0,76
4,206,2,1.0,2,1,0,2,1,0,62
4,206,2,0.5,14,1,1,2,1,0,90
4,206,2,1.0,2,2,4,3,1,1,59
4,206,2,1.0,1,1,2,2,0,1,56
4,206,2,0.75,1,4,2,2,3,1,54
4,206,2,0.75,10,2,4,1,2,0,53
4,206,2,0.25,11,9,7,1,9,0,72
4,206,2,0.75,1,4,0,3,4,0,76
4,206,2,0.75,1,3,1,1,2,1,64
4,206,2,1.0,2,0,0,2,0,0,68
4,206,2,0.75,20,2,2,3,2,0,56
4,206,2,1.0,0,1,0,3,0,1,66
4,206,2,0.75,3,2,13,1,1,1,67
4,206,2,0.75,9,4,2,2,3,1,49
4,206,2,1.0,0,0,0,3,0,0,81
4,206,1,0.75,26,0,8,3,0,0,60
4,206,2,1.0,11,1,4,2,1,0,64
4,206,2,1.0,3,3,1,4,3,0,76
4,206,2,0.75,6,6,6,3,6,0,57
4,206,2,0.25,3,4,9,1,4,0,57
4,206,2,0.5,23,3,11,2,3,0,72
4,206,2,1.0,1,3,1,3,2,1,94
4,206,2,0.75,5,1,10,2,0,1,77
4,206,2,1.0,3,1,0,4,1,0,59
4,206,2,1.0,2,3,3,4,3,0,48
4,206,2,1.0,0,2,0,2,1,1,79
4,206,2,0.75,1,1,16,3,1,0,56
4,206,2,0.75,3,5,7,2,4,1,58
4,206,2,1.0,1,2,1,2,2,0,75
4,206,2,1.0,3,4,3,3,4,0,65
4,206,2,1.0,3,1,11,2,1,0,43
4,206,2,1.0,2,2,3,2,1,1,60
4,206,2,0.75,1,1,0,2,1,0,53
4,206,2,1.0,0,0,2,3,0,0,80
4,206,1,1.0,1,2,3,1,0,2,38
4,206,2,1.0,0,0,1,3,0,0,74
4,206,2,1.0,0,4,2,3,4,0,78
4,206,2,0.5,3,7,9,1,6,1,85
4,206,2,0.5,8,4,12,1,4,0,72
4,206,2,1.0,1,1,1,2,0,1,48
4,206,2,1.0,7,1,1,4,1,0,53
4,206,2,1.0,0,0,1,4,0,0,76
4,206,2,0.25,20,8,13,1,8,0,77
4,206,2,0.75,20,1,5,2,0,1,49
4,206,2,0.75,6,2,14,3,2,0,68
4,206,2,1.0,8,4,3,4,4,0,56
4,206,2,0.75,6,2,8,2,1,1,39
4,206,1,1.0,11,1,6,1,0,1,28
4,206,2,0.75,0,1,18,2,1,0,57
4,206,2,1.0,0,1,2,2,0,1,54
4,206,1,1.0,0,0,1,1,0,0,50
4,206,2,1.0,2,8,2,4,8,0,76
4,206,2,0.75,0,3,5,3,3,0,55
4,207,2,1.0,1,0,2,4,0,0,56
4,207,2,1.0,2,5,3,2,3,2,53
4,207,1,1.0,3,2,6,2,0,2,33
4,207,2,1.0,2,0,0,2,0,0,59
4,207,2,1.0,2,1,5,2,0,1,59
4,207,2,0.5,4,7,5,2,7,0,63
4,207,2,1.0,3,3,3,3,3,0,72
4,207,2,0.5,12,3,0,1,2,1,49
4,207,2,0.75,2,0,7,2,0,0,52
4,207,2,0.75,1,1,6,3,1,0,66
4,207,2,1.0,1,3,0,2,1,2,78
4,207,2,1.0,2,4,3,3,3,1,86
4,207,2,0.75,2,2,10,2,1,1,60
4,207,2,0.75,3,3,5,3,3,0,55
4,207,2,0.75,1,3,7,3,3,0,79
4,207,2,0.75,3,3,12,2,2,1,56
4,207,2,0.5,7,4,18,0,2,2,51
4,207,1,0.25,52,0,2,1,0,0,15
4,207,2,0.75,1,2,12,2,2,0,64
4,207,2,0.75,2,4,5,2,3,1,77
4,207,2,0.75,1,3,1,3,3,0,73
4,207,2,0.75,9,2,2,2,2,0,90
4,207,2,0.5,5,4,10,2,4,0,41
4,207,2,0.75,2,2,3,2,2,0,49
4,207,2,0.75,8,6,11,2,5,1,53
4,207,2,0.5,15,4,13,1,4,0,64
4,207,1,0.75,3,1,15,1,0,1,28
4,207,2,0.5,5,5,21,1,4,1,78
4,207,2,0.75,1,3,6,2,3,0,77
4,207,2,1.0,2,2,0,4,2,0,58
4,207,1,1.0,5,0,1,3,0,0,27
4,207,2,1.0,0,0,2,3,0,0,74
4,207,2,0.5,1,3,14,0,2,1,42
4,207,2,0.75,4,3,0,3,3,0,93
4,207,2,0.75,2,6,3,1,5,1,85
4,207,2,0.75,4,2,2,3,2,0,76
4,207,2,0.75,1,2,28,2,2,0,55
4,207,2,0.75,3,1,3,3,1,0,80
4,207,2,1.0,0,1,0,3,1,0,64
4,207,1,0.5,55,1,2,1,0,1,50
4,207,2,0.75,2,1,2,2,1,0,49
4,207,2,0.75,9,1,6,3,1,0,52
4,207,2,1.0,1,0,1,2,0,0,92
4,207,2,0.75,5,1,5,1,0,1,55
4,207,2,1.0,1,0,0,1,0,0,52
4,207,2,1.0,2,0,1,3,0,0,59
4,207,2,1.0,1,1,1,2,0,1,38
4,207,2,1.0,2,3,4,2,2,1,79
4,207,2,0.5,9,5,11,0,4,1,88
4,207,2,1.0,0,0,0,3,0,0,67
4,207,1,0.75,13,1,21,1,0,1,38
