Simulation Run,Day,Round,Agent Type,Satisfaction
4,218,49,1,0.875
4,218,49,2,0.8396739130434783
4,219,0,1,0.25
4,219,0,2,0.19021739130434784
4,219,1,1,0.25
4,219,1,2,0.2418478260869565
4,219,2,1,0.375
4,219,2,2,0.2826086956521739
4,219,3,1,0.375
4,219,3,2,0.328804347826087
4,219,4,1,0.375
4,219,4,2,0.38315217391304346
4,219,5,1,0.4375
4,219,5,2,0.4320652173913043
4,219,6,1,0.4375
4,219,6,2,0.46195652173913043
4,219,7,1,0.5
4,219,7,2,0.5081521739130435
4,219,8,1,0.5
4,219,8,2,0.5407608695652174
4,219,9,1,0.5
4,219,9,2,0.5815217391304348
4,219,10,1,0.5
4,219,10,2,0.6195652173913043
4,219,11,1,0.5625
4,219,11,2,0.657608695652174
4,219,12,1,0.5625
4,219,12,2,0.6956521739130435
4,219,13,1,0.625
4,219,13,2,0.7282608695652174
4,219,14,1,0.625
4,219,14,2,0.7418478260869565
4,219,15,1,0.625
4,219,15,2,0.7554347826086957
4,219,16,1,0.625
4,219,16,2,0.7690217391304348
4,219,17,1,0.625
4,219,17,2,0.779891304347826
4,219,18,1,0.625
4,219,18,2,0.7934782608695652
4,219,19,1,0.625
4,219,19,2,0.8043478260869565
4,219,20,1,0.625
4,219,20,2,0.8097826086956522
4,219,21,1,0.625
4,219,21,2,0.8206521739130435
4,219,22,1,0.625
4,219,22,2,0.8288043478260869
4,219,23,1,0.625
4,219,23,2,0.8342391304347826
4,219,24,1,0.625
4,219,24,2,0.8342391304347826
4,219,25,1,0.625
4,219,25,2,0.8396739130434783
4,219,26,1,0.625
4,219,26,2,0.8396739130434783
4,219,27,1,0.625
4,219,27,2,0.8396739130434783
4,219,28,1,0.625
4,219,28,2,0.8396739130434783
4,219,29,1,0.625
4,219,29,2,0.842391304347826
4,219,30,1,0.625
4,219,30,2,0.842391304347826
4,219,31,1,0.625
4,219,31,2,0.842391304347826
4,219,32,1,0.625
4,219,32,2,0.842391304347826
4,219,33,1,0.625
4,219,33,2,0.842391304347826
4,219,34,1,0.625
4,219,34,2,0.842391304347826
4,219,35,1,0.625
4,219,35,2,0.842391304347826
4,219,36,1,0.625
4,219,36,2,0.842391304347826
4,219,37,1,0.625
4,219,37,2,0.842391304347826
4,219,38,1,0.625
4,219,38,2,0.845108695652174
4,219,39,1,0.625
4,219,39,2,0.845108695652174
4,219,40,1,0.6875
4,219,40,2,0.845108695652174
4,219,41,1,0.6875
4,219,41,2,0.845108695652174
4,219,42,1,0.6875
4,219,42,2,0.8478260869565217
4,219,43,1,0.6875
4,219,43,2,0.8478260869565217
4,219,44,1,0.6875
4,219,44,2,0.8478260869565217
4,219,45,1,0.6875
4,219,45,2,0.8478260869565217
4,219,46,1,0.6875
4,219,46,2,0.8478260869565217
4,219,47,1,0.6875
4,219,47,2,0.8478260869565217
4,219,48,1,0.6875
4,219,48,2,0.8505434782608695
4,219,49,1,0.6875
4,219,49,2,0.8505434782608695
4,219,50,1,0.6875
4,219,50,2,0.8505434782608695
4,219,51,1,0.6875
4,219,51,2,0.8505434782608695
4,219,52,1,0.6875
4,219,52,2,0.8505434782608695
4,219,53,1,0.6875
4,219,53,2,0.8532608695652174
4,219,54,1,0.75
4,219,54,2,0.8559782608695652
4,219,55,1,0.75
4,219,55,2,0.8559782608695652
4,219,56,1,0.75
4,219,56,2,0.8559782608695652
4,219,57,1,0.75
4,219,57,2,0.8559782608695652
4,219,58,1,0.75
4,219,58,2,0.8559782608695652
4,219,59,1,0.75
4,219,59,2,0.8559782608695652
4,219,60,1,0.75
4,219,60,2,0.8559782608695652
4,219,61,1,0.75
4,219,61,2,0.8559782608695652
4,219,62,1,0.75
4,219,62,2,0.8559782608695652
4,219,63,1,0.75
4,219,63,2,0.8559782608695652
4,219,64,1,0.75
4,219,64,2,0.8559782608695652
4,220,0,1,0.125
4,220,0,2,0.16576086956521738
4,220,1,1,0.25
4,220,1,2,0.25271739130434784
4,220,2,1,0.3125
4,220,2,2,0.30978260869565216
4,220,3,1,0.375
4,220,3,2,0.36141304347826086
4,220,4,1,0.4375
4,220,4,2,0.4076086956521739
4,220,5,1,0.4375
4,220,5,2,0.43478260869565216
4,220,6,1,0.4375
4,220,6,2,0.4701086956521739
4,220,7,1,0.4375
4,220,7,2,0.5244565217391305
4,220,8,1,0.4375
4,220,8,2,0.5570652173913043
4,220,9,1,0.5
4,220,9,2,0.5815217391304348
4,220,10,1,0.5625
4,220,10,2,0.6114130434782609
4,220,11,1,0.625
4,220,11,2,0.6331521739130435
4,220,12,1,0.625
4,220,12,2,0.6657608695652174
4,220,13,1,0.625
4,220,13,2,0.6766304347826086
4,220,14,1,0.6875
4,220,14,2,0.7092391304347826
4,220,15,1,0.6875
4,220,15,2,0.7282608695652174
4,220,16,1,0.6875
4,220,16,2,0.7445652173913043
4,220,17,1,0.6875
4,220,17,2,0.75
4,220,18,1,0.6875
4,220,18,2,0.7635869565217391
4,220,19,1,0.6875
4,220,19,2,0.7663043478260869
4,220,20,1,0.6875
4,220,20,2,0.7717391304347826
4,220,21,1,0.75
4,220,21,2,0.782608695652174
4,220,22,1,0.75
4,220,22,2,0.7880434782608695
4,220,23,1,0.75
4,220,23,2,0.7961956521739131
4,220,24,1,0.75
4,220,24,2,0.8016304347826086
4,220,25,1,0.75
4,220,25,2,0.8016304347826086
4,220,26,1,0.75
4,220,26,2,0.8043478260869565
4,220,27,1,0.75
4,220,27,2,0.8043478260869565
4,220,28,1,0.75
4,220,28,2,0.8043478260869565
4,220,29,1,0.75
4,220,29,2,0.8097826086956522
4,220,30,1,0.75
4,220,30,2,0.8097826086956522
4,220,31,1,0.75
4,220,31,2,0.8097826086956522
4,220,32,1,0.75
4,220,32,2,0.8152173913043478
4,220,33,1,0.75
4,220,33,2,0.8152173913043478
4,220,34,1,0.75
4,220,34,2,0.8179347826086957
4,220,35,1,0.75
4,220,35,2,0.8233695652173914
4,220,36,1,0.75
4,220,36,2,0.8233695652173914
4,220,37,1,0.75
4,220,37,2,0.8233695652173914
4,220,38,1,0.75
4,220,38,2,0.8233695652173914
4,220,39,1,0.75
4,220,39,2,0.8233695652173914
4,220,40,1,0.75
4,220,40,2,0.8233695652173914
4,220,41,1,0.75
4,220,41,2,0.8233695652173914
4,220,42,1,0.75
4,220,42,2,0.8233695652173914
4,220,43,1,0.75
4,220,43,2,0.8233695652173914
4,220,44,1,0.75
4,220,44,2,0.8233695652173914
4,220,45,1,0.75
4,220,45,2,0.8260869565217391
4,220,46,1,0.75
4,220,46,2,0.8260869565217391
4,220,47,1,0.75
4,220,47,2,0.8260869565217391
4,220,48,1,0.75
4,220,48,2,0.8260869565217391
4,220,49,1,0.75
4,220,49,2,0.8260869565217391
4,220,50,1,0.75
4,220,50,2,0.8260869565217391
4,220,51,1,0.75
4,220,51,2,0.8260869565217391
4,220,52,1,0.75
4,220,52,2,0.8260869565217391
4,220,53,1,0.75
4,220,53,2,0.8260869565217391
4,220,54,1,0.75
4,220,54,2,0.8260869565217391
4,220,55,1,0.75
4,220,55,2,0.8260869565217391
4,221,0,1,0.125
4,221,0,2,0.1766304347826087
4,221,1,1,0.125
4,221,1,2,0.22282608695652173
4,221,2,1,0.125
4,221,2,2,0.2608695652173913
4,221,3,1,0.125
4,221,3,2,0.3179347826086957
4,221,4,1,0.1875
4,221,4,2,0.3641304347826087
4,221,5,1,0.25
4,221,5,2,0.39402173913043476
4,221,6,1,0.25
4,221,6,2,0.4320652173913043
4,221,7,1,0.25
4,221,7,2,0.47554347826086957
4,221,8,1,0.25
4,221,8,2,0.5135869565217391
4,221,9,1,0.3125
4,221,9,2,0.5543478260869565
4,221,10,1,0.3125
4,221,10,2,0.5788043478260869
4,221,11,1,0.3125
4,221,11,2,0.6032608695652174
4,221,12,1,0.3125
4,221,12,2,0.6385869565217391
4,221,13,1,0.3125
4,221,13,2,0.654891304347826
4,221,14,1,0.375
4,221,14,2,0.6847826086956522
4,221,15,1,0.375
4,221,15,2,0.6956521739130435
4,221,16,1,0.375
4,221,16,2,0.7146739130434783
4,221,17,1,0.4375
4,221,17,2,0.7255434782608695
4,221,18,1,0.4375
4,221,18,2,0.7445652173913043
4,221,19,1,0.4375
4,221,19,2,0.7472826086956522
4,221,20,1,0.5
4,221,20,2,0.7581521739130435
4,221,21,1,0.5
4,221,21,2,0.7608695652173914
4,221,22,1,0.5
4,221,22,2,0.7635869565217391
4,221,23,1,0.5
4,221,23,2,0.7690217391304348
4,221,24,1,0.5
4,221,24,2,0.7717391304347826
4,221,25,1,0.5
4,221,25,2,0.7717391304347826
4,221,26,1,0.5
4,221,26,2,0.7771739130434783
4,221,27,1,0.5
4,221,27,2,0.782608695652174
4,221,28,1,0.5
4,221,28,2,0.7880434782608695
4,221,29,1,0.5
4,221,29,2,0.7989130434782609
4,221,30,1,0.5
4,221,30,2,0.8016304347826086
4,221,31,1,0.5
4,221,31,2,0.8016304347826086
4,221,32,1,0.5
4,221,32,2,0.8016304347826086
4,221,33,1,0.5
4,221,33,2,0.8016304347826086
4,221,34,1,0.5
4,221,34,2,0.8016304347826086
4,221,35,1,0.5
4,221,35,2,0.8043478260869565
4,221,36,1,0.5
4,221,36,2,0.8043478260869565
4,221,37,1,0.5
4,221,37,2,0.8043478260869565
4,221,38,1,0.5
4,221,38,2,0.8043478260869565
4,221,39,1,0.5
4,221,39,2,0.8070652173913043
4,221,40,1,0.5
4,221,40,2,0.8070652173913043
4,221,41,1,0.5
4,221,41,2,0.8070652173913043
4,221,42,1,0.5
4,221,42,2,0.8070652173913043
4,221,43,1,0.5
4,221,43,2,0.8070652173913043
4,221,44,1,0.5
4,221,44,2,0.8070652173913043
4,221,45,1,0.5
4,221,45,2,0.8097826086956522
4,221,46,1,0.5
4,221,46,2,0.8097826086956522
4,221,47,1,0.5
4,221,47,2,0.8097826086956522
4,221,48,1,0.5
4,221,48,2,0.8097826086956522
4,221,49,1,0.5
4,221,49,2,0.8125
4,221,50,1,0.5
4,221,50,2,0.8152173913043478
4,221,51,1,0.5
4,221,51,2,0.8152173913043478
4,221,52,1,0.5
4,221,52,2,0.8152173913043478
4,221,53,1,0.5
4,221,53,2,0.8179347826086957
4,221,54,1,0.5
4,221,54,2,0.8179347826086957
4,221,55,1,0.5
4,221,55,2,0.8179347826086957
4,221,56,1,0.5
4,221,56,2,0.8179347826086957
4,221,57,1,0.5
4,221,57,2,0.8179347826086957
4,221,58,1,0.5
4,221,58,2,0.8179347826086957
4,221,59,1,0.5
4,221,59,2,0.8179347826086957
4,221,60,1,0.5
4,221,60,2,0.8179347826086957
4,221,61,1,0.5
4,221,61,2,0.8179347826086957
4,221,62,1,0.5
4,221,62,2,0.8179347826086957
4,221,63,1,0.5
4,221,63,2,0.8179347826086957
4,222,0,1,0.25
4,222,0,2,0.2717391304347826
4,222,1,1,0.375
4,222,1,2,0.33695652173913043
4,222,2,1,0.375
4,222,2,2,0.39402173913043476
4,222,3,1,0.4375
4,222,3,2,0.44021739130434784
4,222,4,1,0.4375
4,222,4,2,0.48641304347826086
4,222,5,1,0.4375
4,222,5,2,0.5190217391304348
4,222,6,1,0.5
4,222,6,2,0.5516304347826086
4,222,7,1,0.5625
4,222,7,2,0.595108695652174
4,222,8,1,0.75
4,222,8,2,0.6059782608695652
4,222,9,1,0.75
4,222,9,2,0.6521739130434783
4,222,10,1,0.75
4,222,10,2,0.6684782608695652
4,222,11,1,0.75
4,222,11,2,0.6956521739130435
4,222,12,1,0.75
4,222,12,2,0.7065217391304348
4,222,13,1,0.75
4,222,13,2,0.7228260869565217
4,222,14,1,0.75
4,222,14,2,0.7336956521739131
4,222,15,1,0.8125
4,222,15,2,0.7445652173913043
4,222,16,1,0.8125
4,222,16,2,0.7527173913043478
4,222,17,1,0.875
4,222,17,2,0.7581521739130435
4,222,18,1,0.875
4,222,18,2,0.7663043478260869
4,222,19,1,0.875
4,222,19,2,0.7771739130434783
4,222,20,1,0.875
4,222,20,2,0.7771739130434783
4,222,21,1,0.875
4,222,21,2,0.7853260869565217
4,222,22,1,0.875
4,222,22,2,0.7961956521739131
4,222,23,1,0.875
4,222,23,2,0.8016304347826086
4,222,24,1,0.875
4,222,24,2,0.8070652173913043
4,222,25,1,0.875
4,222,25,2,0.8125
4,222,26,1,0.875
4,222,26,2,0.8179347826086957
4,222,27,1,0.875
4,222,27,2,0.8179347826086957
4,222,28,1,0.875
4,222,28,2,0.8179347826086957
4,222,29,1,0.875
4,222,29,2,0.8233695652173914
4,222,30,1,0.875
4,222,30,2,0.8260869565217391
4,222,31,1,0.875
4,222,31,2,0.8260869565217391
4,222,32,1,0.875
4,222,32,2,0.8288043478260869
4,222,33,1,0.875
4,222,33,2,0.8288043478260869
4,222,34,1,0.875
4,222,34,2,0.8315217391304348
4,222,35,1,0.875
4,222,35,2,0.8315217391304348
4,222,36,1,0.875
4,222,36,2,0.8342391304347826
4,222,37,1,0.875
4,222,37,2,0.8342391304347826
4,222,38,1,0.875
4,222,38,2,0.8342391304347826
4,222,39,1,0.875
4,222,39,2,0.8369565217391305
4,222,40,1,0.875
4,222,40,2,0.8369565217391305
4,222,41,1,0.875
4,222,41,2,0.8369565217391305
4,222,42,1,0.875
4,222,42,2,0.8369565217391305
4,222,43,1,0.875
4,222,43,2,0.8369565217391305
4,222,44,1,0.875
4,222,44,2,0.8396739130434783
4,222,45,1,0.875
4,222,45,2,0.8396739130434783
4,222,46,1,0.875
4,222,46,2,0.8396739130434783
4,222,47,1,0.875
4,222,47,2,0.8396739130434783
4,222,48,1,0.875
4,222,48,2,0.842391304347826
4,222,49,1,0.875
4,222,49,2,0.842391304347826
4,222,50,1,0.875
4,222,50,2,0.845108695652174
4,222,51,1,0.875
4,222,51,2,0.845108695652174
4,222,52,1,0.875
4,222,52,2,0.845108695652174
4,222,53,1,0.875
4,222,53,2,0.845108695652174
4,222,54,1,0.875
4,222,54,2,0.845108695652174
4,222,55,1,0.875
4,222,55,2,0.845108695652174
4,222,56,1,0.875
4,222,56,2,0.845108695652174
4,222,57,1,0.875
4,222,57,2,0.845108695652174
4,222,58,1,0.875
4,222,58,2,0.845108695652174
4,222,59,1,0.875
4,222,59,2,0.845108695652174
4,222,60,1,0.875
4,222,60,2,0.845108695652174
4,223,0,1,0.0625
4,223,0,2,0.20652173913043478
4,223,1,1,0.0625
4,223,1,2,0.25271739130434784
4,223,2,1,0.0625
4,223,2,2,0.29347826086956524
4,223,3,1,0.125
4,223,3,2,0.36684782608695654
4,223,4,1,0.125
4,223,4,2,0.4076086956521739
4,223,5,1,0.125
4,223,5,2,0.4701086956521739
4,223,6,1,0.125
4,223,6,2,0.5135869565217391
4,223,7,1,0.125
4,223,7,2,0.5597826086956522
4,223,8,1,0.3125
4,223,8,2,0.592391304347826
4,223,9,1,0.375
4,223,9,2,0.6304347826086957
4,223,10,1,0.4375
4,223,10,2,0.6440217391304348
4,223,11,1,0.4375
4,223,11,2,0.6711956521739131
4,223,12,1,0.5
4,223,12,2,0.7010869565217391
4,223,13,1,0.5625
4,223,13,2,0.720108695652174
4,223,14,1,0.5625
4,223,14,2,0.7391304347826086
4,223,15,1,0.5625
4,223,15,2,0.7527173913043478
4,223,16,1,0.5625
4,223,16,2,0.7554347826086957
4,223,17,1,0.625
4,223,17,2,0.7663043478260869
4,223,18,1,0.625
4,223,18,2,0.7771739130434783
4,223,19,1,0.625
4,223,19,2,0.782608695652174
4,223,20,1,0.625
4,223,20,2,0.7934782608695652
4,223,21,1,0.6875
4,223,21,2,0.8016304347826086
4,223,22,1,0.6875
4,223,22,2,0.8043478260869565
4,223,23,1,0.6875
4,223,23,2,0.8070652173913043
4,223,24,1,0.6875
4,223,24,2,0.8125
4,223,25,1,0.6875
4,223,25,2,0.8152173913043478
4,223,26,1,0.6875
4,223,26,2,0.8179347826086957
4,223,27,1,0.6875
4,223,27,2,0.8233695652173914
4,223,28,1,0.75
4,223,28,2,0.8369565217391305
4,223,29,1,0.75
4,223,29,2,0.8369565217391305
4,223,30,1,0.75
4,223,30,2,0.8396739130434783
4,223,31,1,0.75
4,223,31,2,0.8396739130434783
4,223,32,1,0.75
4,223,32,2,0.845108695652174
4,223,33,1,0.75
4,223,33,2,0.845108695652174
4,223,34,1,0.75
4,223,34,2,0.845108695652174
4,223,35,1,0.75
4,223,35,2,0.8478260869565217
4,223,36,1,0.75
4,223,36,2,0.8478260869565217
4,223,37,1,0.75
4,223,37,2,0.8478260869565217
4,223,38,1,0.75
4,223,38,2,0.8478260869565217
4,223,39,1,0.75
4,223,39,2,0.8505434782608695
4,223,40,1,0.75
4,223,40,2,0.8532608695652174
4,223,41,1,0.75
4,223,41,2,0.8532608695652174
4,223,42,1,0.75
4,223,42,2,0.8532608695652174
4,223,43,1,0.75
4,223,43,2,0.8532608695652174
4,223,44,1,0.75
4,223,44,2,0.8532608695652174
4,223,45,1,0.75
4,223,45,2,0.8532608695652174
4,223,46,1,0.75
4,223,46,2,0.8532608695652174
4,223,47,1,0.75
4,223,47,2,0.8532608695652174
4,223,48,1,0.75
4,223,48,2,0.8532608695652174
4,223,49,1,0.75
4,223,49,2,0.8532608695652174
4,223,50,1,0.75
4,223,50,2,0.8532608695652174
4,224,0,1,0.375
4,224,0,2,0.19293478260869565
4,224,1,1,0.5
4,224,1,2,0.25815217391304346
4,224,2,1,0.5
4,224,2,2,0.3016304347826087
4,224,3,1,0.5
4,224,3,2,0.33695652173913043
4,224,4,1,0.5
4,224,4,2,0.375
4,224,5,1,0.5
4,224,5,2,0.39945652173913043
4,224,6,1,0.5
4,224,6,2,0.43478260869565216
4,224,7,1,0.5625
4,224,7,2,0.4891304347826087
4,224,8,1,0.5625
4,224,8,2,0.5244565217391305
4,224,9,1,0.5625
4,224,9,2,0.5706521739130435
4,224,10,1,0.5625
4,224,10,2,0.5896739130434783
4,224,11,1,0.625
4,224,11,2,0.6277173913043478
4,224,12,1,0.625
4,224,12,2,0.6494565217391305
4,224,13,1,0.625
4,224,13,2,0.6711956521739131
4,224,14,1,0.625
4,224,14,2,0.7065217391304348
4,224,15,1,0.625
4,224,15,2,0.7282608695652174
4,224,16,1,0.6875
4,224,16,2,0.7472826086956522
4,224,17,1,0.6875
4,224,17,2,0.7663043478260869
4,224,18,1,0.6875
4,224,18,2,0.7771739130434783
4,224,19,1,0.6875
4,224,19,2,0.782608695652174
4,224,20,1,0.6875
4,224,20,2,0.7934782608695652
4,224,21,1,0.6875
4,224,21,2,0.8016304347826086
4,224,22,1,0.6875
4,224,22,2,0.8016304347826086
4,224,23,1,0.6875
4,224,23,2,0.8016304347826086
4,224,24,1,0.6875
4,224,24,2,0.8043478260869565
4,224,25,1,0.6875
4,224,25,2,0.8070652173913043
4,224,26,1,0.6875
4,224,26,2,0.8097826086956522
4,224,27,1,0.75
4,224,27,2,0.8152173913043478
4,224,28,1,0.75
4,224,28,2,0.8152173913043478
4,224,29,1,0.75
4,224,29,2,0.8152173913043478
4,224,30,1,0.75
4,224,30,2,0.8179347826086957
4,224,31,1,0.75
4,224,31,2,0.8179347826086957
4,224,32,1,0.75
4,224,32,2,0.8179347826086957
4,224,33,1,0.75
4,224,33,2,0.8206521739130435
4,224,34,1,0.75
4,224,34,2,0.8206521739130435
4,224,35,1,0.75
4,224,35,2,0.8206521739130435
4,224,36,1,0.75
4,224,36,2,0.8206521739130435
4,224,37,1,0.75
4,224,37,2,0.8206521739130435
4,224,38,1,0.75
4,224,38,2,0.8206521739130435
4,224,39,1,0.75
4,224,39,2,0.8206521739130435
4,224,40,1,0.75
4,224,40,2,0.8206521739130435
4,224,41,1,0.75
4,224,41,2,0.8206521739130435
4,224,42,1,0.75
4,224,42,2,0.8206521739130435
4,224,43,1,0.75
4,224,43,2,0.8206521739130435
4,225,0,1,0.3125
4,225,0,2,0.26902173913043476
4,225,1,1,0.375
4,225,1,2,0.3179347826086957
4,225,2,1,0.4375
4,225,2,2,0.34782608695652173
4,225,3,1,0.5625
4,225,3,2,0.39402173913043476
4,225,4,1,0.625
4,225,4,2,0.4320652173913043
4,225,5,1,0.6875
4,225,5,2,0.4673913043478261
4,225,6,1,0.8125
4,225,6,2,0.5244565217391305
4,225,7,1,0.8125
4,225,7,2,0.5706521739130435
4,225,8,1,0.875
4,225,8,2,0.625
4,225,9,1,0.875
4,225,9,2,0.6467391304347826
4,225,10,1,0.875
4,225,10,2,0.6739130434782609
4,225,11,1,0.875
4,225,11,2,0.6902173913043478
4,225,12,1,0.875
4,225,12,2,0.7119565217391305
4,225,13,1,0.875
4,225,13,2,0.7255434782608695
4,225,14,1,0.875
4,225,14,2,0.7391304347826086
4,225,15,1,0.875
4,225,15,2,0.75
4,225,16,1,0.875
4,225,16,2,0.7608695652173914
4,225,17,1,0.875
4,225,17,2,0.7717391304347826
4,225,18,1,0.875
4,225,18,2,0.779891304347826
4,225,19,1,0.875
4,225,19,2,0.782608695652174
4,225,20,1,0.875
4,225,20,2,0.7907608695652174
4,225,21,1,0.875
4,225,21,2,0.7961956521739131
4,225,22,1,0.875
4,225,22,2,0.7989130434782609
4,225,23,1,0.875
4,225,23,2,0.8016304347826086
4,225,24,1,0.875
4,225,24,2,0.8043478260869565
4,225,25,1,0.875
4,225,25,2,0.8070652173913043
4,225,26,1,0.875
4,225,26,2,0.8097826086956522
4,225,27,1,0.875
4,225,27,2,0.8152173913043478
4,225,28,1,0.875
4,225,28,2,0.8179347826086957
4,225,29,1,0.875
4,225,29,2,0.8179347826086957
4,225,30,1,0.875
4,225,30,2,0.8206521739130435
4,225,31,1,0.875
4,225,31,2,0.8206521739130435
4,225,32,1,0.875
4,225,32,2,0.8206521739130435
4,225,33,1,0.875
4,225,33,2,0.8206521739130435
4,225,34,1,0.875
4,225,34,2,0.8206521739130435
4,225,35,1,0.875
4,225,35,2,0.8206521739130435
4,225,36,1,0.875
4,225,36,2,0.8206521739130435
4,225,37,1,0.875
4,225,37,2,0.8206521739130435
4,225,38,1,0.875
4,225,38,2,0.8206521739130435
4,225,39,1,0.875
4,225,39,2,0.8206521739130435
4,225,40,1,0.875
4,225,40,2,0.8206521739130435
4,226,0,1,0.1875
4,226,0,2,0.1875
4,226,1,1,0.25
4,226,1,2,0.21195652173913043
4,226,2,1,0.375
4,226,2,2,0.2554347826086957
4,226,3,1,0.375
4,226,3,2,0.28804347826086957
4,226,4,1,0.375
4,226,4,2,0.35597826086956524
4,226,5,1,0.375
4,226,5,2,0.39945652173913043
4,226,6,1,0.375
4,226,6,2,0.44021739130434784
4,226,7,1,0.375
4,226,7,2,0.47282608695652173
4,226,8,1,0.375
4,226,8,2,0.5081521739130435
4,226,9,1,0.375
4,226,9,2,0.5543478260869565
4,226,10,1,0.375
4,226,10,2,0.6086956521739131
4,226,11,1,0.375
4,226,11,2,0.6277173913043478
4,226,12,1,0.4375
4,226,12,2,0.657608695652174
4,226,13,1,0.4375
4,226,13,2,0.6684782608695652
4,226,14,1,0.4375
4,226,14,2,0.6875
4,226,15,1,0.4375
4,226,15,2,0.6929347826086957
4,226,16,1,0.4375
4,226,16,2,0.7146739130434783
4,226,17,1,0.4375
4,226,17,2,0.7255434782608695
4,226,18,1,0.4375
4,226,18,2,0.7391304347826086
4,226,19,1,0.4375
4,226,19,2,0.75
4,226,20,1,0.4375
4,226,20,2,0.7635869565217391
4,226,21,1,0.4375
4,226,21,2,0.7690217391304348
4,226,22,1,0.5
4,226,22,2,0.7771739130434783
4,226,23,1,0.5
4,226,23,2,0.779891304347826
4,226,24,1,0.5
4,226,24,2,0.7907608695652174
4,226,25,1,0.5
4,226,25,2,0.7961956521739131
4,226,26,1,0.5
4,226,26,2,0.7989130434782609
4,226,27,1,0.5
4,226,27,2,0.8043478260869565
4,226,28,1,0.5
4,226,28,2,0.8043478260869565
4,226,29,1,0.5
4,226,29,2,0.8043478260869565
4,226,30,1,0.5
4,226,30,2,0.8043478260869565
4,226,31,1,0.5
4,226,31,2,0.8070652173913043
4,226,32,1,0.5
4,226,32,2,0.8070652173913043
4,226,33,1,0.5625
4,226,33,2,0.8152173913043478
4,226,34,1,0.5625
4,226,34,2,0.8179347826086957
4,226,35,1,0.5625
4,226,35,2,0.8206521739130435
4,226,36,1,0.5625
4,226,36,2,0.8233695652173914
4,226,37,1,0.5625
4,226,37,2,0.8233695652173914
4,226,38,1,0.5625
4,226,38,2,0.8233695652173914
4,226,39,1,0.5625
4,226,39,2,0.8233695652173914
4,226,40,1,0.5625
4,226,40,2,0.8233695652173914
4,226,41,1,0.5625
4,226,41,2,0.8233695652173914
4,226,42,1,0.5625
4,226,42,2,0.8233695652173914
4,226,43,1,0.5625
4,226,43,2,0.8233695652173914
4,226,44,1,0.5625
4,226,44,2,0.8233695652173914
4,226,45,1,0.5625
4,226,45,2,0.8233695652173914
4,226,46,1,0.5625
4,226,46,2,0.8288043478260869
4,226,47,1,0.5625
4,226,47,2,0.8288043478260869
4,226,48,1,0.5625
4,226,48,2,0.8288043478260869
4,226,49,1,0.5625
4,226,49,2,0.8288043478260869
4,226,50,1,0.5625
4,226,50,2,0.8288043478260869
4,226,51,1,0.5625
4,226,51,2,0.8288043478260869
4,226,52,1,0.5625
4,226,52,2,0.8288043478260869
4,226,53,1,0.5625
4,226,53,2,0.8288043478260869
4,226,54,1,0.5625
4,226,54,2,0.8288043478260869
4,226,55,1,0.5625
4,226,55,2,0.8288043478260869
4,226,56,1,0.5625
4,226,56,2,0.8288043478260869
4,227,0,1,0.16666666666666666
4,227,0,2,0.21236559139784947
4,227,1,1,0.16666666666666666
4,227,1,2,0.2956989247311828
4,227,2,1,0.3333333333333333
4,227,2,2,0.3548387096774194
4,227,3,1,0.3333333333333333
4,227,3,2,0.3870967741935484
4,227,4,1,0.4166666666666667
4,227,4,2,0.4381720430107527
4,227,5,1,0.4166666666666667
4,227,5,2,0.5
4,227,6,1,0.5
4,227,6,2,0.5672043010752689
4,227,7,1,0.5833333333333334
4,227,7,2,0.5940860215053764
4,227,8,1,0.5833333333333334
4,227,8,2,0.6129032258064516
4,227,9,1,0.5833333333333334
4,227,9,2,0.6586021505376344
4,227,10,1,0.5833333333333334
4,227,10,2,0.6935483870967742
4,227,11,1,0.6666666666666666
4,227,11,2,0.7204301075268817
4,227,12,1,0.6666666666666666
4,227,12,2,0.728494623655914
4,227,13,1,0.6666666666666666
4,227,13,2,0.7473118279569892
4,227,14,1,0.6666666666666666
4,227,14,2,0.7634408602150538
4,227,15,1,0.6666666666666666
4,227,15,2,0.771505376344086
4,227,16,1,0.6666666666666666
4,227,16,2,0.782258064516129
4,227,17,1,0.6666666666666666
4,227,17,2,0.7903225806451613
4,227,18,1,0.6666666666666666
4,227,18,2,0.7956989247311828
4,227,19,1,0.6666666666666666
4,227,19,2,0.803763440860215
4,227,20,1,0.6666666666666666
4,227,20,2,0.8064516129032258
4,227,21,1,0.6666666666666666
4,227,21,2,0.8118279569892473
4,227,22,1,0.6666666666666666
4,227,22,2,0.8145161290322581
4,227,23,1,0.6666666666666666
4,227,23,2,0.8172043010752689
4,227,24,1,0.6666666666666666
4,227,24,2,0.8198924731182796
4,227,25,1,0.6666666666666666
4,227,25,2,0.8252688172043011
4,227,26,1,0.6666666666666666
4,227,26,2,0.8306451612903226
4,227,27,1,0.6666666666666666
4,227,27,2,0.8306451612903226
4,227,28,1,0.6666666666666666
4,227,28,2,0.8333333333333334
4,227,29,1,0.6666666666666666
4,227,29,2,0.8333333333333334
4,227,30,1,0.6666666666666666
4,227,30,2,0.8333333333333334
4,227,31,1,0.6666666666666666
4,227,31,2,0.8333333333333334
4,227,32,1,0.6666666666666666
4,227,32,2,0.8360215053763441
4,227,33,1,0.6666666666666666
4,227,33,2,0.8360215053763441
4,227,34,1,0.6666666666666666
4,227,34,2,0.8360215053763441
